,id,county,chci09,chci10,chci11,chci12,chci13,chci14,chci15,chci16,chci17,pop09,pop10,pop11,pop12,pop13,pop14,pop15,pop16,pop17,chcig,chcigr,popg,popgr,fips
1746,31181,"Webster County, Nebraska",126.81,129.35,134.5,135.66,135.65,136.19,137.9,138.94,140.96,2635,2743,2727,2695,2696,2657,2604,2586,2517,14.15,0.11158426,-118,-0.044781784,31181
1747,31183,"Wheeler County, Nebraska",138.76,142.67,142.73,141.06,137.34,137.54,137.77,136.63,138.39,494,544,503,505,599,617,632,616,650,-0.37,-0.002666474,156,0.315789474,31183
1748,31185,"York County, Nebraska",136.3,138.08,138.77,140.2,142.52,141.92,143.82,145.94,145.69,9416,9442,9354,9372,9315,9395,9399,9383,9379,9.39,0.06889215,-37,-0.003929482,31185
1749,32001,"Churchill County, Nevada",135.81,134.87,135.23,134.74,134.79,132.55,134.18,134.43,135.93,15800,16407,16455,16399,16306,16178,16254,16346,16340,0.12,0.000883587,540,0.034177215,32001
1750,32003,"Clark County, Nevada",134.56,135.36,135.6,135.52,135.87,136.03,136.73,136.79,137.22,1183107,1242450,1266545,1287447,1307981,1332874,1361667,1391680,1428870,2.66,0.019768133,245763,0.207726774,32003
1751,32005,"Douglas County, Nevada",143.61,144.12,143.64,143.97,143.9,144.19,143.73,144.68,145.88,33214,34150,34355,34587,34785,35012,35422,35742,36100,2.27,0.015806699,2886,0.08689107,32005
1752,32007,"Elko County, Nevada",129.86,130.95,131.64,131.32,131.87,132.71,133.57,133.48,132.98,28316,29139,29600,30122,30806,31536,32112,32601,33076,3.12,0.024025874,4760,0.168102839,32007
1753,32009,"Esmeralda County, Nevada",133.4,134.72,129.36,127.68,128.31,127.29,129.63,132.09,132.61,698,759,770,758,741,754,843,785,818,-0.79,-0.005922039,120,0.171919771,32009
1754,32011,"Eureka County, Nevada",134.47,134.18,137.06,139.68,139.85,138.59,139.12,133.96,131.81,932,1191,1234,1218,1216,1240,1241,1319,1265,-2.66,-0.019781364,333,0.357296137,32011
1755,32013,"Humboldt County, Nevada",126.59,126.51,127.26,128.82,128.97,128.9,129.11,129.75,130.28,11181,10163,10448,10603,10720,10784,10768,10793,10965,3.69,0.029149222,-216,-0.019318487,32013
1756,32015,"Lander County, Nevada",116.65,123.17,124.09,126.73,125.68,123.99,122.9,131.09,128.39,3192,3497,3609,3513,3662,3776,3812,3751,3897,11.74,0.100642949,705,0.220864662,32015
1757,32017,"Lincoln County, Nevada",133.84,132.8,134.08,133.64,131.39,132.91,137.68,139.36,139.05,2585,3069,3120,3320,3321,3303,3492,3535,3643,5.21,0.038927077,1058,0.409284333,32017
1758,32019,"Lyon County, Nevada",129.18,130.39,131.1,131.37,132.89,132.42,132.61,130.9,132.08,33156,34574,34867,35157,35496,35841,36096,36600,37297,2.9,0.022449296,4141,0.124894438,32019
1759,32021,"Mineral County, Nevada",125.35,125.32,124.73,125.35,129.81,129.76,131.77,131.26,133.13,3862,3793,3535,3579,3533,3357,3414,3368,3290,7.78,0.062066215,-572,-0.148109788,32021
1760,32023,"Nye County, Nevada",123.6,125.55,125.63,127.25,128.45,129.78,130.63,129.72,129.42,31172,31686,32045,32083,32003,32080,31997,32804,33362,5.82,0.047087379,2190,0.070255357,32023
1761,32027,"Pershing County, Nevada",125.71,126.59,127.81,126.06,124.71,125.93,125.76,124.45,127.99,4688,5109,5086,4985,5019,5037,5013,5013,5137,2.28,0.018136982,449,0.095776451,32027
1762,32029,"Storey County, Nevada",133.2,135.49,138.67,138.96,141.25,141.09,141.26,142.66,141.64,3167,3021,3182,3195,3234,3290,3302,3217,3228,8.44,0.063363363,61,0.01926113,32029
1763,32031,"Washoe County, Nevada",141.03,141.47,141.59,141.41,142.03,142.35,142.86,143.16,144.59,265692,270427,274618,278505,282711,287677,293259,299065,305049,3.56,0.025242856,39357,0.148130166,32031
1764,32033,"White Pine County, Nevada",125.87,128.72,128.69,128.05,130.67,132.16,130.43,130.31,131.25,6334,6317,6759,6918,6899,6854,6976,6966,7022,5.38,0.042742512,688,0.108620145,32033
1765,32510,"Carson City, Nevada",137.48,138.65,137.67,137.38,136.7,137.09,137.49,138.19,138.4,37085,38012,38633,38640,38526,38327,38569,38540,38664,0.92,0.006691882,1579,0.042577862,32510
1766,33001,"Belknap County, New Hampshire",141.25,142.52,143.65,144.02,144.71,146.05,146.32,147.39,148.69,43476,43122,43222,43478,43555,43771,44039,44280,44469,7.44,0.052672566,993,0.022840188,33001
1767,33003,"Carroll County, New Hampshire",145.64,146.45,146.35,146.71,147.76,148.85,148.64,149.61,150.43,34818,35587,35891,36107,36199,36297,36319,36385,36574,4.79,0.032889316,1756,0.050433684,33003
1768,33005,"Cheshire County, New Hampshire",144.92,144.97,145.27,145.8,146.23,146.72,147.79,148.05,149.37,51994,51160,51291,51511,51817,52084,52285,52514,52603,4.45,0.030706597,609,0.01171289,33005
1769,33007,"Coos County, New Hampshire",132.05,131.54,131.46,131.66,133.44,134.22,134.61,134.74,135.06,23462,24698,24638,24548,24468,24383,24070,24695,24528,3.01,0.022794396,1066,0.045435172,33007
1770,33009,"Grafton County, New Hampshire",149.76,150.98,151.51,152.18,153.17,153.1,154.25,155.51,156.3,57151,59014,59525,60080,60628,61092,61450,61876,62303,6.54,0.043669872,5152,0.090147154,33009
1771,33011,"Hillsborough County, New Hampshire",148.58,149.23,149.09,149.83,149.56,149.94,150.3,150.93,151.74,269532,269258,271021,272916,274961,276792,278907,281112,283506,3.16,0.021268004,13974,0.051845421,33011
1772,33013,"Merrimack County, New Hampshire",148.86,148.99,149.81,149.82,149.78,150.16,151.07,151.71,152.26,100315,100432,101211,101607,102050,102489,103146,103791,104448,3.4,0.022840253,4133,0.041200219,33013
1773,33015,"Rockingham County, New Hampshire",151.67,152.44,152.99,152.91,153.27,154.31,155.05,155.69,156.75,202842,203356,205114,206861,208659,210822,212961,215076,217737,5.08,0.033493769,14895,0.073431538,33015
1774,33017,"Strafford County, New Hampshire",144.87,145.25,145.69,146.94,148.18,149.15,150.19,151.05,151.76,75654,77593,78183,78797,79374,79839,80575,81175,81763,6.89,0.047559881,6109,0.0807492,33017
1775,33019,"Sullivan County, New Hampshire",139.94,141.28,141.73,141.62,141.57,143.12,142.29,143.07,142.61,30213,31179,31324,31433,31480,31464,31393,31440,31540,2.67,0.019079606,1327,0.043921491,33019
1776,34001,"Atlantic County, New Jersey",136.72,136.51,136.26,136.89,137.35,137.67,138.07,139.01,140.13,182134,183469,184404,185318,186039,186811,187414,187290,187294,3.41,0.024941486,5160,0.028330789,34001
1777,34003,"Bergen County, New Jersey",155.86,156.65,156.91,157.19,157.49,158.12,158.51,159.19,159.8,620050,625632,629850,635424,639683,645635,650522,653207,659670,3.94,0.025279097,39620,0.063898073,34003
1778,34005,"Burlington County, New Jersey",147.73,148.47,148.94,149.21,149.65,150.39,150.82,151.43,152.13,302238,304778,306186,307746,309139,310466,311645,312858,313495,4.4,0.029784066,11257,0.037245482,34005
1779,34007,"Camden County, New Jersey",140.45,141.08,141.56,142.43,142.76,143.48,144.13,144.61,145.22,341741,339797,341115,342579,343935,345007,346315,347104,348322,4.77,0.033962264,6581,0.019257274,34007
1780,34009,"Cape May County, New Jersey",141.83,141.08,142.16,142.45,143.31,143.62,144.69,145.07,145.96,70639,71205,71073,71072,70920,70767,70660,70266,69911,4.13,0.029119368,-728,-0.010305922,34009
1781,34011,"Cumberland County, New Jersey",124.17,124.06,124.96,125,124.95,124.63,125.47,125.39,125.76,102190,103033,103666,104345,104877,105379,105641,104849,104613,1.59,0.012805025,2423,0.023710735,34011
1782,34013,"Essex County, New Jersey",140.95,141.87,142.33,142.78,143.02,143.32,143.93,144.6,145.58,505282,511207,512885,515238,517705,521435,524610,526945,534516,4.63,0.032848528,29234,0.057856801,34013
1783,34015,"Gloucester County, New Jersey",141.39,141.95,142.78,143.75,144.03,144.58,145.01,145.86,146.88,189743,188051,189880,191400,192982,194518,196038,197574,198621,5.49,0.038828771,8878,0.046789605,34015
1784,34017,"Hudson County, New Jersey",141,142.3,143.23,144.06,144.47,145.3,145.85,147.22,148.03,415199,428810,434268,441933,449940,458523,466297,470945,481845,7.03,0.049858156,66646,0.160515801,34017
1785,34019,"Hunterdon County, New Jersey",162.07,161.88,162.43,162.73,161.96,162.76,162.56,163.58,164.77,88068,88130,88749,88992,88477,88600,88556,88335,88545,2.7,0.016659468,477,0.005416269,34019
1786,34021,"Mercer County, New Jersey",151.68,150.94,151.2,151.34,151.89,152.79,152.72,153.75,154.4,239657,241243,242371,243587,245078,246366,247262,247879,250034,2.72,0.017932489,10377,0.043299382,34021
1787,34023,"Middlesex County, New Jersey",149.56,150.65,151.15,151.79,152.21,152.59,152.75,153.2,154.04,526427,534021,538240,543847,549515,556508,563333,566559,572917,4.48,0.029954533,46490,0.08831234,34023
1788,34025,"Monmouth County, New Jersey",152.58,153.21,153.35,154.32,155.25,156.07,156.49,157.39,157.89,430931,425642,428233,430374,432188,433770,434934,434984,436169,5.31,0.034801416,5238,0.012155078,34025
1789,34027,"Morris County, New Jersey",161.03,161.54,161.74,162.13,163.01,163.46,163.78,164.92,165.55,329569,336089,338338,340991,342610,344510,345850,346314,347344,4.52,0.028069304,17775,0.053934078,34027
1790,34029,"Ocean County, New Jersey",139.07,139.66,139.7,140.42,140.75,141.53,142.09,143.13,143.85,394114,394735,396825,398506,399636,401092,402477,404208,406087,4.78,0.03437118,11973,0.030379535,34029
1791,34031,"Passaic County, New Jersey",133.31,134.64,135.01,135.36,135.75,136.24,135.93,136.71,137.23,318454,321436,322936,324818,326833,329324,331616,332386,336045,3.92,0.029405146,17591,0.055238747,34031
1792,34033,"Salem County, New Jersey",133.47,133.17,133.91,134.22,134.82,134.7,135.2,135.39,136.04,44558,44751,44836,45107,45144,45104,45003,44731,44330,2.57,0.019255263,-228,-0.005116926,34033
1793,34035,"Somerset County, New Jersey",162.34,163.01,163.43,164.15,164.48,165.29,166.21,166.8,166.93,216890,217831,219701,221964,223940,226069,227726,228768,230407,4.59,0.028273993,13517,0.062321914,34035
1794,34037,"Sussex County, New Jersey",146.49,147.5,147.81,147.93,148.42,148.98,149.59,149.46,150.42,101406,101352,101775,102229,102089,101946,101656,101456,101164,3.93,0.02682777,-242,-0.002386447,34037
1795,34039,"Union County, New Jersey",142.24,142.03,142.61,142.59,143.19,143.54,143.99,144.69,145.43,348753,354191,356568,359658,362624,366201,369180,371007,377040,3.19,0.022426884,28287,0.08110898,34039
1796,34041,"Warren County, New Jersey",142.43,143.1,143.82,143.39,144.14,144.47,144.72,145.02,146.49,74715,74116,74363,74388,74392,74590,74760,74882,75330,4.06,0.028505231,615,0.008231279,34041
1797,35001,"Bernalillo County, New Mexico",145.52,145.62,146.02,146.47,146.48,147,147.68,147.87,148.82,411509,423230,429831,435547,441184,446795,451402,455336,458214,3.3,0.022677295,46705,0.11349691,35001
1798,35003,"Catron County, New Mexico",138.43,135.71,135.22,133.43,136.01,140.1,145.05,142.64,143.67,2972,3157,3131,3123,3039,3039,2822,2920,2958,5.24,0.037853067,-14,-0.004710633,35003
1799,35005,"Chaves County, New Mexico",125.68,126.02,127.07,128.62,129.36,129.64,129.34,130.24,130.12,38537,39742,40138,40392,40677,41064,41078,41113,41186,4.44,0.035327817,2649,0.068739134,35005
1800,35006,"Cibola County, New Mexico",124.09,124.67,122.88,125.19,124.81,126.69,127.2,126.54,127.52,17027,17529,17590,17942,18023,18094,18155,18094,17996,3.43,0.027641228,969,0.056909614,35006
1801,35007,"Colfax County, New Mexico",136.42,136.48,135.53,136.22,135.38,136.32,137.61,138.48,137.36,9231,9907,9902,9854,9820,9663,9474,9362,9223,0.94,0.006890485,-8,-0.000866645,35007
1802,35009,"Curry County, New Mexico",132.77,132.82,133.34,134.06,134.66,134.82,135.1,134.52,134.78,26435,28386,28723,29136,29760,30308,30415,30721,30517,2.01,0.015138962,4082,0.154416493,35009
1803,35011,"De Baca County, New Mexico",131.54,130.8,130.19,131,129.53,126.23,124.71,126.97,129.9,1452,1312,1477,1412,1345,1422,1385,1488,1371,-1.64,-0.01246769,-81,-0.055785124,35011
1804,35013,"Doña Ana County, New Mexico",132.4,133.46,133.63,134.27,135.11,136.13,136.74,137.18,137.47,118700,120632,123304,125852,126073,127266,127379,127632,128109,5.07,0.038293051,9409,0.07926706,35013
1805,35015,"Eddy County, New Mexico",128.96,128.99,130.07,129.71,130.68,131.38,132.94,132.7,132.17,32789,34100,34581,35002,35259,35687,36145,36493,36678,3.21,0.024891439,3889,0.11860685,35015
1806,35017,"Grant County, New Mexico",136.57,138.7,139.42,138.64,138.75,141.23,141.46,142.72,142.47,20590,20749,20796,20803,20670,20679,20517,20511,20168,5.9,0.043201289,-422,-0.020495386,35017
1807,35019,"Guadalupe County, New Mexico",121,121.67,121.19,124.6,125.81,125.23,125.53,126.94,127.37,3074,3389,3229,3131,3209,3364,3290,3284,3418,6.37,0.052644628,344,0.111906311,35019
1808,35021,"Harding County, New Mexico",128.61,133.47,131.74,134.72,137.75,138.89,139.29,139.91,138.55,490,567,508,467,537,490,427,454,437,9.94,0.077287925,-53,-0.108163265,35021
1809,35023,"Hidalgo County, New Mexico",127.15,127.4,130.04,127.29,126.37,126.94,125.84,126.93,126.53,3217,3182,3184,3258,3249,3218,3076,3069,3115,-0.62,-0.004876131,-102,-0.031706559,35023
1810,35025,"Lea County, New Mexico",122.39,122.89,123.3,122.8,122.45,121.77,123.24,122.32,122.86,34619,37689,38547,39115,39728,40156,40910,41228,41617,0.47,0.003840183,6998,0.202143332,35025
1811,35027,"Lincoln County, New Mexico",139.98,139.69,140.45,140.49,139.07,140.72,142.92,143.17,145.05,14831,15070,15296,15264,15284,15194,15024,14974,14662,5.07,0.03621946,-169,-0.011395051,35027
1812,35028,"Los Alamos County, New Mexico",181.88,182.53,182.08,180.76,181.16,182.03,182.14,183.13,184.48,12944,12830,12762,12725,12734,12667,12713,12720,12704,2.6,0.01429514,-240,-0.018541409,35028
1813,35029,"Luna County, New Mexico",115.59,119,119.98,119.48,118.37,118.84,117.93,119.14,119.31,16976,16055,16142,16071,16136,16161,15965,15743,15549,3.72,0.032182715,-1427,-0.084059849,35029
1814,35031,"McKinley County, New Mexico",119.31,120.11,120.67,122.46,122.5,122.36,122.74,123.01,123.27,39063,39339,39990,40925,41489,42250,43015,43490,43373,3.96,0.033190847,4310,0.110334588,35031
1815,35033,"Mora County, New Mexico",132.4,130.41,131.21,131.14,125.5,122.34,131.03,131.5,132.65,3648,3486,3684,3547,3511,3172,3168,3012,3044,0.25,0.001888218,-604,-0.165570175,35033
1816,35035,"Otero County, New Mexico",131.83,133.78,132.77,132.47,131.89,132.82,131.89,133.39,134.15,39884,40187,40766,41269,41518,42006,42102,42385,42409,2.32,0.017598422,2525,0.063308595,35035
1817,35037,"Quay County, New Mexico",126.39,125.63,126.85,128.62,127.56,127.69,130.24,129.86,130.34,6346,6306,6376,6246,6187,6165,6119,5943,5761,3.95,0.031252473,-585,-0.092184053,35037
1818,35039,"Rio Arriba County, New Mexico",128.14,128.72,128.46,128.41,129.59,129.21,130.87,133.27,134.66,25951,26481,26635,26792,26888,26875,26809,26836,26604,6.52,0.050881848,653,0.025162807,35039
1819,35041,"Roosevelt County, New Mexico",130.68,132.59,133.09,132.77,133.38,135.43,135.49,134.96,135.82,9732,11109,10998,11256,11314,11202,11176,11118,11004,5.14,0.039332721,1272,0.130702836,35041
1820,35043,"Sandoval County, New Mexico",143.7,144.79,145.13,145.25,145.72,146,145.95,147.38,147.2,75967,80864,83803,86170,88010,89571,91188,92821,93967,3.5,0.024356298,18000,0.236944989,35043
1821,35045,"San Juan County, New Mexico",128.11,129,129.31,130.05,130.29,130.53,130.72,131.6,131.05,74214,77149,78016,78717,79396,79497,78855,78121,81304,2.94,0.022949028,7090,0.095534535,35045
1822,35047,"San Miguel County, New Mexico",134.11,136.4,134.69,134.94,134.84,134.77,134.65,134.58,134.88,18419,19458,19586,19586,19645,19608,19538,19311,19478,0.77,0.005741555,1059,0.057494978,35047
1823,35049,"Santa Fe County, New Mexico",150.91,153.04,153.11,152.8,152.94,153.77,153.78,154.73,155.6,100061,100215,101511,102931,104298,105598,106755,107601,108259,4.69,0.031078126,8198,0.081930023,35049
1824,35051,"Sierra County, New Mexico",130.67,130.32,131.74,133.79,133.71,133.1,131.82,132.74,134.79,9561,8488,8780,8933,9379,9222,9015,8948,8689,4.12,0.031529808,-872,-0.091203849,35051
1825,35053,"Socorro County, New Mexico",133.11,133.74,131.33,132.34,130.98,130.04,128.9,131.94,130.99,10923,11063,11163,11070,10985,11042,11277,10697,10962,-2.12,-0.015926677,39,0.003570448,35053
1826,35055,"Taos County, New Mexico",143.74,144.77,144.02,143.65,144.5,143.87,143.74,143.99,143.44,22061,23437,23657,23879,24077,24242,24358,24193,24305,-0.3,-0.002087102,2244,0.101717964,35055
1827,35057,"Torrance County, New Mexico",123.48,126.12,126.62,127.58,129.06,131.4,132.21,133.29,133.4,10696,11023,11020,10999,11031,11097,10949,10890,10996,9.92,0.080336897,300,0.028047868,35057
1828,35059,"Union County, New Mexico",135.4,134.18,133.13,129.64,130.16,132.11,129.97,128.14,127.18,2293,2880,3049,3178,3129,3116,3116,3065,2989,-8.22,-0.06070901,696,0.30353249,35059
1829,35061,"Valencia County, New Mexico",130.44,130.18,130.93,131.98,130.32,130.22,130.64,131.08,130.81,44914,47616,48566,49334,49645,50083,50205,50347,50564,0.37,0.002836553,5650,0.125795966,35061
1830,36001,"Albany County, New York",152.91,153.47,154.22,155.01,155.68,155.61,155.43,156.63,157.45,190037,201036,201686,202976,203432,203703,204024,204003,204833,4.54,0.029690668,14796,0.077858522,36001
1831,36003,"Allegany County, New York",137.56,136.74,135.51,136.38,137.19,137.19,138.26,138.71,138.25,30449,30577,30495,30546,30571,30565,30568,30449,30331,0.69,0.005015993,-118,-0.003875333,36003
1832,36005,"Bronx County, New York",124.11,124.16,124.17,124.27,124.59,125.06,125.52,126.03,126.54,845901,840009,847414,856624,866898,880909,895181,905151,927374,2.43,0.019579405,81473,0.096315053,36005
1833,36007,"Broome County, New York",142.3,142.09,142.98,143.21,143.62,143.5,144.74,145.58,145.97,131986,133739,133868,133976,132766,132029,131269,130537,129802,3.67,0.025790583,-2184,-0.01654721,36007
1834,36009,"Cattaraugus County, New York",134.33,135.31,134.59,134.14,134.7,135.16,134.92,135.41,136.51,53117,53557,53637,53632,53601,53522,53408,53233,53201,2.18,0.016228691,84,0.001581415,36009
1835,36011,"Cayuga County, New York",135.05,135,135.26,135.87,137.01,137.95,139.18,139.44,139.93,54758,55354,55686,55679,55715,55677,55593,55396,55476,4.88,0.036134765,718,0.013112239,36011
1836,36013,"Chautauqua County, New York",136.52,137.15,137.66,137.81,138.19,138.58,138.51,138.4,138.7,90269,89926,89914,89975,90209,90260,90321,90235,90242,2.18,0.015968356,-27,-0.000299106,36013
1837,36015,"Chemung County, New York",137.67,138.5,138.35,138.98,139.74,141.17,141.81,142.4,143.39,59554,60491,60576,60801,60947,60887,60733,60379,60124,5.72,0.041548631,570,0.009571146,36015
1838,36017,"Chenango County, New York",134.1,133.69,134.48,133.72,134.7,134.64,135.17,135.54,136.48,34760,35113,35116,35200,35099,35015,34918,34728,34561,2.38,0.017747949,-199,-0.005724971,36017
1839,36019,"Clinton County, New York",136.38,136.25,136.23,136.66,137.12,138.1,137.75,138.47,138.31,55783,55210,55380,55424,55487,55509,55148,55217,55125,1.93,0.014151635,-658,-0.011795708,36019
1840,36021,"Columbia County, New York",143.77,144.31,145.11,144.73,145.09,145.36,146.16,146.28,147.21,44006,45089,45218,45264,45370,45648,45591,45731,45715,3.44,0.023927106,1709,0.038835613,36021
1841,36023,"Cortland County, New York",140.93,141.17,141.28,141.55,141.42,140.7,141.6,142.64,143.86,28888,30088,30243,30373,30386,30346,30462,30566,30199,2.93,0.020790463,1311,0.045382166,36023
1842,36025,"Delaware County, New York",134.88,136.15,135.75,135.67,137.07,137.66,137.39,138.46,138.81,32158,33831,33786,33619,33555,33371,33253,32976,32972,3.93,0.029137011,814,0.025312519,36025
1843,36027,"Dutchess County, New York",146.75,147.74,147.69,148.35,148.85,149.6,149.66,150.25,150.9,193399,196715,197998,199082,200358,201316,202121,202687,204168,4.15,0.028279387,10769,0.055682811,36027
1844,36029,"Erie County, New York",144.49,145.37,146.11,146.89,147.57,148.21,148.48,149.13,149.93,623670,622588,623220,624799,627301,630779,634345,637800,642871,5.44,0.037649664,19201,0.030787115,36029
1845,36031,"Essex County, New York",142.08,141.74,141.3,141.38,140.07,140.42,140.94,142.02,144.41,27283,28503,28725,28784,28929,29010,28949,29016,28866,2.33,0.016399212,1583,0.058021479,36031
1846,36033,"Franklin County, New York",130.89,132.56,133.27,134.16,132.39,134.23,134.68,135.21,135.82,34836,35561,35851,35699,36057,36039,35748,35796,35862,4.93,0.037665215,1026,0.029452291,36033
